         t  he3                            
         n cr63 cr64                       
         p cr63 mn64                       
       he4 cr63 fe67                       
         n cr64 cr65                       
         p cr64 mn65                       
       he4 cr64 fe68                       
         n cr65 cr66                       
         p cr65 mn66                       
       he4 cr65 fe69                       
         n cr66 cr67                       
         p cr66 mn67                       
       he4 cr66 fe70                       
         n cr67 cr68                       
         p cr67 mn68                       
       he4 cr67 fe71                       
         n cr68 cr69                       
         p cr68 mn69                       
       he4 cr68 fe72                       
         n cr69 cr70                       
         p cr69 mn70                       
       he4 cr69 fe73                       
         n cr70 cr71                       
         p cr70 mn71                       
       he4 cr70 fe74                       
         n cr71 cr72                       
         p cr71 mn72                       
       he4 cr71 fe75                       
         n cr72 cr73                       
         p cr72 mn73                       
       he4 cr72 fe76                       
         n cr73 cr74                       
         p cr73 mn74                       
       he4 cr73 fe77                       
         n cr74 cr75                       
         p cr74 mn75                       
       he4 cr74 fe78                       
         n cr75 cr76                       
         p cr75 mn76                       
       he4 cr75 fe79                       
         n cr76 cr77                       
         p cr76 mn77                       
       he4 cr76 fe80                       
         n cr77 cr78                       
         p cr77 mn78                       
       he4 cr77 fe81                       
         n cr78 cr79                       
         p cr78 mn79                       
       he4 cr78 fe82                       
         n cr79 cr80                       
         p cr79 mn80                       
       he4 cr79 fe83                       
         n cr80 cr81                       
         p cr80 mn81                       
       he4 cr80 fe84                       
         n cr81 cr82                       
         p cr81 mn82                       
       he4 cr81 fe85                       
         n cr82 cr83                       
         p cr82 mn83                       
       he4 cr82 fe86                       
         n cr83 cr84                       
         p cr83 mn84                       
       he4 cr83 fe87                       
         p cr84 mn85                       
       he4 cr84 fe88                       
         p cr85 mn86                       
       he4 cr85 fe89                       
         p cr86 mn87                       
       he4 cr86 fe90                       
         n mn40 mn41                       
         n mn41 mn42                       
       he4 mn41 co45                       
         n mn42 mn43                       
         p mn42 fe43                       
       he4 mn42 co46                       
         n mn43 mn44                       
         p mn43 fe44                       
       he4 mn43 co47                       
         n mn44 mn45                       
         p mn44 fe45                       
       he4 mn44 co48                       
         n mn45 mn46                       
         p mn45 fe46                       
       he4 mn45 co49                       
         n mn46 mn47                       
         p mn46 fe47                       
         p mn46 fe47                       
         p mn46 fe47                       
       he4 mn46 co50                       
         n mn47 mn48                       
         p mn47 fe48                       
         p mn47 fe48                       
         p mn47 fe48                       
         p mn47 fe48                       
         p mn47 fe48                       
       he4 mn47 co51                       
         n mn48 mn49                       
         p mn48 fe49                       
         p mn48 fe49                       
         p mn48 fe49                       
         p mn48 fe49                       
         p mn48 fe49                       
       he4 mn48 co52                       
         n mn49 mn50                       
         p mn49 fe50                       
       he4 mn49 co53                       
         n mn50 mn51                       
         p mn50 fe51                       
       he4 mn50 co54                       
         n mn51 mn52                       
         p mn51 fe52                       
       he4 mn51 co55                       
         n mn52 mn53                       
         p mn52 fe53                       
       he4 mn52 co56                       
         n mn53 mn54                       
         p mn53 fe54                       
       he4 mn53 co57                       
         n mn54 mn55                       
         p mn54 fe55                       
       he4 mn54 co58                       
         n mn55 mn56                       
         p mn55 fe56                       
       he4 mn55 co59                       
         n mn56 mn57                       
         p mn56 fe57                       
       he4 mn56 co60                       
         n mn57 mn58                       
         p mn57 fe58                       
       he4 mn57 co61                       
         n mn58 mn59                       
         p mn58 fe59                       
       he4 mn58 co62                       
         n mn59 mn60                       
         p mn59 fe60                       
       he4 mn59 co63                       
         n mn60 mn61                       
         p mn60 fe61                       
       he4 mn60 co64                       
         n mn61 mn62                       
         p mn61 fe62                       
       he4 mn61 co65                       
         n mn62 mn63                       
         p mn62 fe63                       
       he4 mn62 co66                       
         n mn63 mn64                       
         p mn63 fe64                       
       he4 mn63 co67                       
         n mn64 mn65                       
         p mn64 fe65                       
       he4 mn64 co68                       
         n mn65 mn66                       
         p mn65 fe66                       
       he4 mn65 co69                       
         n mn66 mn67                       
         p mn66 fe67                       
       he4 mn66 co70                       
         n mn67 mn68                       
         p mn67 fe68                       
       he4 mn67 co71                       
         n mn68 mn69                       
         p mn68 fe69                       
       he4 mn68 co72                       
         n mn69 mn70                       
         p mn69 fe70                       
       he4 mn69 co73                       
         n mn70 mn71                       
         p mn70 fe71                       
       he4 mn70 co74                       
         n mn71 mn72                       
         p mn71 fe72                       
       he4 mn71 co75                       
         n mn72 mn73                       
         p mn72 fe73                       
       he4 mn72 co76                       
         n mn73 mn74                       
         p mn73 fe74                       
       he4 mn73 co77                       
         n mn74 mn75                       
         p mn74 fe75                       
       he4 mn74 co78                       
         n mn75 mn76                       
         p mn75 fe76                       
       he4 mn75 co79                       
         n mn76 mn77                       
         p mn76 fe77                       
       he4 mn76 co80                       
         n mn77 mn78                       
         p mn77 fe78                       
       he4 mn77 co81                       
         n mn78 mn79                       
         p mn78 fe79                       
       he4 mn78 co82                       
         n mn79 mn80                       
         p mn79 fe80                       
       he4 mn79 co83                       
         n mn80 mn81                       
         p mn80 fe81                       
       he4 mn80 co84                       
         n mn81 mn82                       
         p mn81 fe82                       
       he4 mn81 co85                       
         n mn82 mn83                       
         p mn82 fe83                       
       he4 mn82 co86                       
         n mn83 mn84                       
         p mn83 fe84                       
       he4 mn83 co87                       
         n mn84 mn85                       
         p mn84 fe85                       
       he4 mn84 co88                       
         n mn85 mn86                       
         p mn85 fe86                       
       he4 mn85 co89                       
         n mn86 mn87                       
         p mn86 fe87                       
       he4 mn86 co90                       
         p mn87 fe88                       
       he4 mn87 co91                       
         p mn88 fe89                       
       he4 mn88 co92                       
         p mn89 fe90                       
       he4 mn89 co93                       
         n fe42 fe43                       
         n fe43 fe44                       
       he4 fe43 ni47                       
         n fe44 fe45                       
         p fe44 co45                       
       he4 fe44 ni48                       
         n fe45 fe46                       
         p fe45 co46                       
       he4 fe45 ni49                       
         n fe46 fe47                       
         p fe46 co47                       
       he4 fe46 ni50                       
         n fe47 fe48                       
         p fe47 co48                       
       he4 fe47 ni51                       
         n fe48 fe49                       
         p fe48 co49                       
       he4 fe48 ni52                       
         n fe49 fe50                       
         p fe49 co50                       
       he4 fe49 ni53                       
         n fe50 fe51                       
         p fe50 co51                       
         p fe50 co51                       
         p fe50 co51                       
       he4 fe50 ni54                       
         n fe51 fe52                       
         p fe51 co52                       
         p fe51 co52                       
         p fe51 co52                       
         p fe51 co52                       
       he4 fe51 ni55                       
         n fe52 fe53                       
         p fe52 co53                       
       he4 fe52 ni56                       
         n fe53 fe54                       
         p fe53 co54                       
       he4 fe53 ni57                       
         n fe54 fe55                       
         p fe54 co55                       
       he4 fe54 ni58                       
         n fe55 fe56                       
         p fe55 co56                       
       he4 fe55 ni59                       
         n fe56 fe57                       
         n fe56 fe57                       
         p fe56 co57                       
       he4 fe56 ni60                       
         n fe57 fe58                       
         p fe57 co58                       
       he4 fe57 ni61                       
         n fe58 fe59                       
         p fe58 co59                       
       he4 fe58 ni62                       
         n fe59 fe60                       
         p fe59 co60                       
       he4 fe59 ni63                       
         n fe60 fe61                       
         p fe60 co61                       
       he4 fe60 ni64                       
         n fe61 fe62                       
         p fe61 co62                       
       he4 fe61 ni65                       
         n fe62 fe63                       
         p fe62 co63                       
       he4 fe62 ni66                       
         n fe63 fe64                       
         p fe63 co64                       
       he4 fe63 ni67                       
         n fe64 fe65                       
         p fe64 co65                       
       he4 fe64 ni68                       
         n fe65 fe66                       
         p fe65 co66                       
       he4 fe65 ni69                       
         n fe66 fe67                       
         p fe66 co67                       
       he4 fe66 ni70                       
         n fe67 fe68                       
         p fe67 co68                       
       he4 fe67 ni71                       
         n fe68 fe69                       
         p fe68 co69                       
       he4 fe68 ni72                       
         n fe69 fe70                       
         p fe69 co70                       
       he4 fe69 ni73                       
         n fe70 fe71                       
         p fe70 co71                       
       he4 fe70 ni74                       
         n fe71 fe72                       
         p fe71 co72                       
       he4 fe71 ni75                       
         n fe72 fe73                       
         p fe72 co73                       
       he4 fe72 ni76                       
         n fe73 fe74                       
         p fe73 co74                       
       he4 fe73 ni77                       
         n fe74 fe75                       
         p fe74 co75                       
       he4 fe74 ni78                       
         n fe75 fe76                       
         p fe75 co76                       
       he4 fe75 ni79                       
         n fe76 fe77                       
         p fe76 co77                       
       he4 fe76 ni80                       
         n fe77 fe78                       
         p fe77 co78                       
       he4 fe77 ni81                       
         n fe78 fe79                       
         p fe78 co79                       
       he4 fe78 ni82                       
         n fe79 fe80                       
         p fe79 co80                       
       he4 fe79 ni83                       
         n fe80 fe81                       
         p fe80 co81                       
       he4 fe80 ni84                       
         n fe81 fe82                       
         p fe81 co82                       
       he4 fe81 ni85                       
         n fe82 fe83                       
         p fe82 co83                       
       he4 fe82 ni86                       
         n fe83 fe84                       
         p fe83 co84                       
       he4 fe83 ni87                       
         n fe84 fe85                       
         p fe84 co85                       
       he4 fe84 ni88                       
         n fe85 fe86                       
         p fe85 co86                       
       he4 fe85 ni89                       
         n fe86 fe87                       
         p fe86 co87                       
       he4 fe86 ni90                       
         n fe87 fe88                       
         p fe87 co88                       
       he4 fe87 ni91                       
         n fe88 fe89                       
         p fe88 co89                       
       he4 fe88 ni92                       
         n fe89 fe90                       
         p fe89 co90                       
       he4 fe89 ni93                       
         p fe90 co91                       
       he4 fe90 ni94                       
         p fe91 co92                       
       he4 fe91 ni95                       
         p fe92 co93                       
       he4 fe92 ni96                       
         d    d    n  he3                  
         d    d    p    t                  
         p    t    n  he3                  
         p    t    n  he3                  
         p    t    d    d                  
         d    t    n  he4                  
         d    t    n  he4                  
       he4    t    n  li6                  
       he4    t    n  li6                  
         n  he3    p    t                  
         n  he3    p    t                  
         n  he3    d    d                  
         d  he3    p  he4                  
         d  he3    p  he4                  
         t  he3    d  he4                  
       he4  he3    p  li6                  
         n  he4    d    t                  
         n  he4    d    t                  
         p  he4    d  he3                  
         p  he4    d  he3                  
         d  he4    t  he3                  
       he4  he4    n  be7                  
       he4  he4    p  li7                  
       he4  he4    p  li7                  
       he4  he4    p  li7                  
       he4  he4    p  li7                  
         n  li6  he4    t                  
         n  li6  he4    t                  
         p  li6  he4  he3                  
         d  li6    n  be7                  
         d  li6    p  li7                  
       he4  li6    p  be9                  
       he4  li6    p  be9                  
       he4  li6    p  be9                  
         p  li7    n  be7                  
         p  li7    n  be7                  
         p  li7    d  li6                  
         p  li7  he4  he4                  
         p  li7  he4  he4                  
         p  li7  he4  he4                  
         p  li7  he4  he4                  
         d  li7    p  li8                  
         t  li7    n  be9                  
         t  li7    n  be9                  
         t  li7    d  li8                  
         t  li7    d  li8                  
       he4  li7    n  b10                  
       he4  li7    p be10                  
         p  li8    d  li7                  
         d  li8    n  be9                  
         d  li8    t  li7                  
         d  li8    t  li7                  
       he4  li8    n  b11                  
       he4  li8    p be11                  
       he4  li9    n  b12                  
       he4  li9    n  b12                  
         n  be7    p  li7                  
         n  be7    p  li7                  
         n  be7    d  li6                  
         n  be7  he4  he4                  
       he4  be7    p  b10                  
       he4  be7    p  b10                  
         n  be9    d  li8                  
         n  be9    t  li7                  
         n  be9    t  li7                  
         p  be9  he4  li6                  
         p  be9  he4  li6                  
         p  be9  he4  li6                  
         t  be9    n  b11                  
         t  be9    n  b11                  
       he4  be9    n  c12                  
       he4  be9    n  c12                  
       he4  be9    n  c12                  
       he4  be9    n  c12                  
       he4  be9    n  c12                  
       he4  be9    p  b12                  
         p be10  he4  li7                  
       he4 be10    n  c13                  
         p be11  he4  li8                  
       he4 be11    n  c14                  
       he4   b8    p  c11                  
       he4   b8    p  c11                  
         n  b10  he4  li7                  
         p  b10  he4  be7                  
         p  b10  he4  be7                  
       he4  b10    n  n13                  
       he4  b10    p  c13                  
         n  b11    t  be9                  
         n  b11    t  be9                  
         n  b11  he4  li8                  
         p  b11    n  c11                  
       he4  b11    n  n14                  
       he4  b11    n  n14                  
       he4  b11    n  n14                  
       he4  b11    n  n14                  
       he4  b11    p  c14                  
       he4  b11    p  c14                  
       he4  b11    p  c14                  
       he4  b11    p  c14                  
       he4  b11    p  c14                  
         n  b12  he4  li9                  
         n  b12  he4  li9                  
         p  b12    n  c12                  
         p  b12  he4  be9                  
       he4  b12    n  n15                  
       he4  b13    n  n16                  
       he4  b13    n  n16                  
       he4   c9    n  o12                  
       he4   c9    p  n12                  
       he4   c9    p  n12                  
       he4   c9    p  n12                  
       he4   c9    p  n12                  
       he4   c9    p  n12                  
       he4  c10    n  o13                  
         n  c11    p  b11                  
         p  c11  he4   b8                  
         p  c11  he4   b8                  
       he4  c11    n  o14                  
       he4  c11    p  n14                  
         n  c12    p  b12                  
         n  c12  he4  be9                  
         n  c12  he4  be9                  
         n  c12  he4  be9                  
         n  c12  he4  be9                  
         n  c12  he4  be9                  
       he4  c12    n  o15                  
       he4  c12    p  n15                  
       he4  c12    p  n15                  
       he4  c12    p  n15                  
       he4  c12    p  n15                  
       c12  c12    n mg23                  
       c12  c12    p na23                  
       c12  c12  he4 ne20                  
         n  c13  he4 be10                  
         p  c13    n  n13                  
         p  c13  he4  b10                  
         d  c13    n  n14                  
       he4  c13    n  o16                  
       he4  c13    n  o16                  
       he4  c13    p  n16                  
         n  c14  he4 be11                  
         p  c14    n  n14                  
         p  c14    n  n14                  
         p  c14  he4  b11                  
         p  c14  he4  b11                  
         p  c14  he4  b11                  
         p  c14  he4  b11                  
         p  c14  he4  b11                  
         d  c14    n  n15                  
         d  c14    n  n15                  
       he4  c14    n  o17                  
       he4  c14    n  o17                  
       he4  c14    n  o17                  
         p  c15    n  n15                  
       he4  c15    n  o18                  
       he4  n11    n  f14                  
         p  n12    n  o12                  
         p  n12  he4   c9                  
         p  n12  he4   c9                  
         p  n12  he4   c9                  
         p  n12  he4   c9                  
         p  n12  he4   c9                  
       he4  n12    n  f15                  
       he4  n12    p  o15                  
         n  n13    p  c13                  
         n  n13  he4  b10                  
         p  n13    n  o13                  
       he4  n13    n  f16                  
       he4  n13    p  o16                  
         n  n14    p  c14                  
         n  n14    p  c14                  
         n  n14    d  c13                  
         n  n14  he4  b11                  
         n  n14  he4  b11                  
         n  n14  he4  b11                  
         n  n14  he4  b11                  
         p  n14    n  o14                  
         p  n14  he4  c11                  
       he4  n14    n  f17                  
       he4  n14    p  o17                  
       he4  n14    p  o17                  
       he4  n14    p  o17                  
       he4  n14    p  o17                  
         n  n15    p  c15                  
         n  n15    d  c14                  
         n  n15    d  c14                  
         n  n15  he4  b12                  
         p  n15    n  o15                  
         p  n15  he4  c12                  
         p  n15  he4  c12                  
         p  n15  he4  c12                  
         p  n15  he4  c12                  
       he4  n15    n  f18                  
       he4  n15    p  o18                  
       he4  n15    p  o18                  
       he4  n15    p  o18                  
       he4  n15    p  o18                  
         n  n16  he4  b13                  
         n  n16  he4  b13                  
         p  n16    n  o16                  
         p  n16  he4  c13                  
       he4  n16    n  f19                  
       he4  n16    p  o19                  
       he4  n17    p  o20                  
       he4  n23    p  o26                  
       he4  n24    p  o27                  
         n  o12    p  n12                  
         n  o12  he4   c9                  
         n  o13    p  n13                  
         n  o13  he4  c10                  
       he4  o13    n ne16                  
       he4  o13    p  f16                  
         n  o14    p  n14                  
         n  o14  he4  c11                  
         p  o14    n  f14                  
       he4  o14    n ne17                  
       he4  o14    p  f17                  
       he4  o14    p  f17                  
       he4  o14    p  f17                  
       he4  o14    p  f17                  
       he4  o14    p  f17                  
       he4  o14    p  f17                  
         n  o15    p  n15                  
         n  o15  he4  c12                  
         p  o15    n  f15                  
         p  o15  he4  n12                  
       he4  o15    n ne18                  
       he4  o15    p  f18                  
       he4  o15    p  f18                  
       he4  o15    p  f18                  
         n  o16    p  n16                  
         n  o16  he4  c13                  
         n  o16  he4  c13                  
         p  o16    n  f16                  
         p  o16  he4  n13                  
       he4  o16    n ne19                  
       he4  o16    p  f19                  
       he4  o16    p  f19                  
       he4  o16    p  f19                  
       he4  o16    p  f19                  
       he4  o16    p  f19                  
       c12  o16    n si27                  
       c12  o16    p al27                  
       c12  o16  he4 mg24                  
       o16  o16    n  s31                  
       o16  o16    p  p31                  
       o16  o16  he4 si28                  
         n  o17  he4  c14                  
         n  o17  he4  c14                  
         n  o17  he4  c14                  
         p  o17    n  f17                  
         p  o17  he4  n14                  
         p  o17  he4  n14                  
         p  o17  he4  n14                  
         p  o17  he4  n14                  
       he4  o17    n ne20                  
       he4  o17    n ne20                  
       he4  o17    n ne20                  
       he4  o17    p  f20                  
         n  o18  he4  c15                  
         p  o18    n  f18                  
         p  o18  he4  n15                  
         p  o18  he4  n15                  
         p  o18  he4  n15                  
         p  o18  he4  n15                  
       he4  o18    n ne21                  
       he4  o18    n ne21                  
       he4  o18    n ne21                  
       he4  o18    p  f21                  
         p  o19    n  f19                  
         p  o19  he4  n16                  
       he4  o19    n ne22                  
       he4  o19    p  f22                  
         p  o20    n  f20                  
         p  o20  he4  n17                  
       he4  o20    n ne23                  
       he4  o20    p  f23                  
         p  o21    n  f21                  
       he4  o21    n ne24                  
       he4  o21    p  f24                  
         p  o22    n  f22                  
       he4  o22    n ne25                  
       he4  o22    p  f25                  
         p  o23    n  f23                  
       he4  o23    n ne26                  
       he4  o23    p  f26                  
         p  o24    n  f24                  
       he4  o24    n ne27                  
       he4  o24    p  f27                  
         p  o25    n  f25                  
       he4  o25    n ne28                  
       he4  o25    p  f28                  
         p  o26    n  f26                  
         p  o26  he4  n23                  
       he4  o26    n ne29                  
       he4  o26    p  f29                  
         p  o27    n  f27                  
         p  o27  he4  n24                  
       he4  o27    n ne30                  
       he4  o27    p  f30                  
       he4  o28    n ne31                  
       he4  o28    p  f31                  
       he4  o29    n ne32                  
       he4  o29    p  f32                  
       he4  o30    n ne33                  
       he4  o30    p  f33                  
       he4  o31    n ne34                  
       he4  o31    p  f34                  
       he4  o32    n ne35                  
       he4  o32    p  f35                  
       he4  o33    n ne36                  
       he4  o33    p  f36                  
       he4  o34    n ne37                  
       he4  o34    p  f37                  
         n  f14    p  o14                  
         n  f14  he4  n11                  
         n  f15    p  o15                  
         n  f15  he4  n12                  
       he4  f15    p ne18                  
         n  f16    p  o16                  
         n  f16  he4  n13                  
         p  f16    n ne16                  
         p  f16  he4  o13                  
       he4  f16    n na19                  
       he4  f16    p ne19                  
         n  f17    p  o17                  
         n  f17  he4  n14                  
         p  f17    n ne17                  
         p  f17  he4  o14                  
         p  f17  he4  o14                  
         p  f17  he4  o14                  
         p  f17  he4  o14                  
         p  f17  he4  o14                  
         p  f17  he4  o14                  
       he4  f17    n na20                  
       he4  f17    p ne20                  
         n  f18    p  o18                  
         n  f18  he4  n15                  
         p  f18    n ne18                  
         p  f18  he4  o15                  
         p  f18  he4  o15                  
         p  f18  he4  o15                  
       he4  f18    n na21                  
       he4  f18    p ne21                  
         n  f19    p  o19                  
         n  f19  he4  n16                  
         p  f19    n ne19                  
         p  f19    n ne19                  
         p  f19  he4  o16                  
         p  f19  he4  o16                  
         p  f19  he4  o16                  
         p  f19  he4  o16                  
         p  f19  he4  o16                  
       he4  f19    n na22                  
       he4  f19    n na22                  
       he4  f19    p ne22                  
       he4  f19    p ne22                  
       he4  f19    p ne22                  
         n  f20    p  o20                  
         p  f20    n ne20                  
         p  f20  he4  o17                  
       he4  f20    n na23                  
       he4  f20    p ne23                  
         n  f21    p  o21                  
         p  f21    n ne21                  
         p  f21  he4  o18                  
       he4  f21    n na24                  
       he4  f21    p ne24                  
         n  f22    p  o22                  
         p  f22    n ne22                  
         p  f22  he4  o19                  
       he4  f22    n na25                  
       he4  f22    p ne25                  
         n  f23    p  o23                  
         p  f23    n ne23                  
         p  f23  he4  o20                  
       he4  f23    n na26                  
       he4  f23    p ne26                  
         n  f24    p  o24                  
         p  f24    n ne24                  
         p  f24  he4  o21                  
       he4  f24    n na27                  
       he4  f24    p ne27                  
         n  f25    p  o25                  
         p  f25    n ne25                  
         p  f25  he4  o22                  
       he4  f25    n na28                  
       he4  f25    p ne28                  
         n  f26    p  o26                  
         p  f26    n ne26                  
         p  f26  he4  o23                  
       he4  f26    n na29                  
       he4  f26    p ne29                  
         n  f27    p  o27                  
         p  f27    n ne27                  
         p  f27  he4  o24                  
       he4  f27    n na30                  
       he4  f27    p ne30                  
         p  f28    n ne28                  
         p  f28  he4  o25                  
       he4  f28    n na31                  
       he4  f28    p ne31                  
         p  f29    n ne29                  
         p  f29  he4  o26                  
       he4  f29    n na32                  
       he4  f29    p ne32                  
         p  f30    n ne30                  
         p  f30  he4  o27                  
       he4  f30    n na33                  
       he4  f30    p ne33                  
         p  f31    n ne31                  
         p  f31  he4  o28                  
       he4  f31    n na34                  
       he4  f31    p ne34                  
         p  f32    n ne32                  
         p  f32  he4  o29                  
       he4  f32    n na35                  
       he4  f32    p ne35                  
         p  f33    n ne33                  
         p  f33  he4  o30                  
       he4  f33    n na36                  
       he4  f33    p ne36                  
         p  f34    n ne34                  
         p  f34  he4  o31                  
       he4  f34    n na37                  
       he4  f34    p ne37                  
         p  f35    n ne35                  
         p  f35  he4  o32                  
       he4  f35    n na38                  
       he4  f35    p ne38                  
         p  f36    n ne36                  
         p  f36  he4  o33                  
       he4  f36    n na39                  
       he4  f36    p ne39                  
         p  f37    n ne37                  
         p  f37  he4  o34                  
       he4  f37    n na40                  
       he4  f37    p ne40                  
       he4  f38    n na41                  
       he4  f38    p ne41                  
         n ne16    p  f16                  
         n ne16  he4  o13                  
       he4 ne16    n mg19                  
       he4 ne16    p na19                  
         n ne17    p  f17                  
         n ne17  he4  o14                  
       he4 ne17    n mg20                  
       he4 ne17    p na20                  
         n ne18    p  f18                  
         n ne18  he4  o15                  
         p ne18  he4  f15                  
       he4 ne18    n mg21                  
       he4 ne18    p na21                  
       he4 ne18    p na21                  
       he4 ne18    p na21                  
       he4 ne18    p na21                  
       he4 ne18    p na21                  
       he4 ne18    p na21                  
       he4 ne18    p na21                  
         n ne19    p  f19                  
         n ne19    p  f19                  
         n ne19  he4  o16                  
         p ne19    n na19                  
         p ne19  he4  f16                  
       he4 ne19    n mg22                  
       he4 ne19    p na22                  
         n ne20    p  f20                  
         n ne20  he4  o17                  
         n ne20  he4  o17                  
         n ne20  he4  o17                  
         p ne20    n na20                  
         p ne20  he4  f17                  
       he4 ne20    n mg23                  
       he4 ne20    p na23                  
       he4 ne20    p na23                  
       he4 ne20    p na23                  
       he4 ne20  c12  c12                  
       c12 ne20    n  s31                  
       c12 ne20    p  p31                  
       c12 ne20  he4 si28                  
         n ne21    p  f21                  
         n ne21  he4  o18                  
         n ne21  he4  o18                  
         n ne21  he4  o18                  
         p ne21    n na21                  
         p ne21  he4  f18                  
       he4 ne21    n mg24                  
       he4 ne21    n mg24                  
       he4 ne21    p na24                  
         n ne22    p  f22                  
         n ne22  he4  o19                  
         p ne22    n na22                  
         p ne22  he4  f19                  
         p ne22  he4  f19                  
         p ne22  he4  f19                  
       he4 ne22    n mg25                  
       he4 ne22    n mg25                  
       he4 ne22    n mg25                  
       he4 ne22    p na25                  
         n ne23    p  f23                  
         n ne23  he4  o20                  
         p ne23    n na23                  
         p ne23  he4  f20                  
       he4 ne23    n mg26                  
       he4 ne23    p na26                  
         n ne24    p  f24                  
         n ne24  he4  o21                  
         p ne24    n na24                  
         p ne24  he4  f21                  
       he4 ne24    n mg27                  
       he4 ne24    p na27                  
         n ne25    p  f25                  
         n ne25  he4  o22                  
         p ne25    n na25                  
         p ne25  he4  f22                  
       he4 ne25    n mg28                  
       he4 ne25    p na28                  
         n ne26    p  f26                  
         n ne26  he4  o23                  
         p ne26    n na26                  
         p ne26  he4  f23                  
       he4 ne26    n mg29                  
       he4 ne26    p na29                  
         n ne27    p  f27                  
         n ne27  he4  o24                  
         p ne27    n na27                  
         p ne27  he4  f24                  
       he4 ne27    n mg30                  
       he4 ne27    p na30                  
         n ne28    p  f28                  
         n ne28  he4  o25                  
         p ne28    n na28                  
         p ne28  he4  f25                  
       he4 ne28    n mg31                  
       he4 ne28    p na31                  
         n ne29    p  f29                  
         n ne29  he4  o26                  
         p ne29    n na29                  
         p ne29  he4  f26                  
       he4 ne29    n mg32                  
       he4 ne29    p na32                  
         n ne30    p  f30                  
         n ne30  he4  o27                  
         p ne30    n na30                  
         p ne30  he4  f27                  
       he4 ne30    n mg33                  
       he4 ne30    p na33                  
         n ne31    p  f31                  
         n ne31  he4  o28                  
         p ne31    n na31                  
         p ne31  he4  f28                  
       he4 ne31    n mg34                  
       he4 ne31    p na34                  
         n ne32    p  f32                  
         n ne32  he4  o29                  
         p ne32    n na32                  
         p ne32  he4  f29                  
       he4 ne32    n mg35                  
       he4 ne32    p na35                  
         n ne33    p  f33                  
         n ne33  he4  o30                  
         p ne33    n na33                  
         p ne33  he4  f30                  
       he4 ne33    n mg36                  
       he4 ne33    p na36                  
         n ne34    p  f34                  
         n ne34  he4  o31                  
         p ne34    n na34                  
         p ne34  he4  f31                  
       he4 ne34    n mg37                  
       he4 ne34    p na37                  
         n ne35    p  f35                  
         n ne35  he4  o32                  
         p ne35    n na35                  
         p ne35  he4  f32                  
       he4 ne35    n mg38                  
       he4 ne35    p na38                  
         n ne36    p  f36                  
         n ne36  he4  o33                  
         p ne36    n na36                  
         p ne36  he4  f33                  
       he4 ne36    n mg39                  
       he4 ne36    p na39                  
         n ne37    p  f37                  
         n ne37  he4  o34                  
         p ne37    n na37                  
         p ne37  he4  f34                  
       he4 ne37    n mg40                  
       he4 ne37    p na40                  
         p ne38    n na38                  
         p ne38  he4  f35                  
       he4 ne38    n mg41                  
       he4 ne38    p na41                  
         p ne39    n na39                  
         p ne39  he4  f36                  
       he4 ne39    n mg42                  
       he4 ne39    p na42                  
         p ne40    n na40                  
         p ne40  he4  f37                  
       he4 ne40    n mg43                  
       he4 ne40    p na43                  
         p ne41    n na41                  
         p ne41  he4  f38                  
       he4 ne41    n mg44                  
       he4 ne41    p na44                  
         n na19    p ne19                  
         n na19  he4  f16                  
         p na19    n mg19                  
         p na19  he4 ne16                  
       he4 na19    n al22                  
       he4 na19    p mg22                  
         n na20    p ne20                  
         n na20  he4  f17                  
         p na20    n mg20                  
         p na20  he4 ne17                  
       he4 na20    n al23                  
       he4 na20    p mg23                  
         n na21    p ne21                  
         n na21  he4  f18                  
         p na21    n mg21                  
         p na21  he4 ne18                  
         p na21  he4 ne18                  
         p na21  he4 ne18                  
         p na21  he4 ne18                  
         p na21  he4 ne18                  
         p na21  he4 ne18                  
         p na21  he4 ne18                  
       he4 na21    n al24                  
       he4 na21    p mg24                  
         n na22    p ne22                  
         n na22  he4  f19                  
         n na22  he4  f19                  
         p na22    n mg22                  
         p na22  he4 ne19                  
       he4 na22    n al25                  
       he4 na22    p mg25                  
         n na23    p ne23                  
         n na23  he4  f20                  
         p na23    n mg23                  
         p na23  he4 ne20                  
         p na23  he4 ne20                  
         p na23  he4 ne20                  
         p na23  c12  c12                  
       he4 na23    n al26                  
       he4 na23    n al26                  
       he4 na23    n al26                  
       he4 na23    n al-6                  
